ID,mbp,sbp,dbp,cp,sut,dt,dt10,st10,st10_p_dt10,st10_d_dt10,dt25,st25,st25_p_dt25,st25_d_dt25,dt33,st33,st33_p_dt33,st33_d_dt33,dt50,st50,st50_p_dt50,st50_d_dt50,dt66,st66,st66_p_dt66,st66_d_dt66,dt75,st75,st75_p_dt75,st75_d_dt75
34040000,92.3021134829,122.86452668,77.0209068844,0.6695,0.209,0.438,0.015,0.208,0.223,0.0738610742706,0.015,0.208,0.223,0.0738610742706,0.015,0.208,0.223,0.0738610742706,0.013,0.208,0.221,0.0634444076039,0.013,0.208,0.221,0.0634444076039,0.013,0.208,0.221,0.0634444076039
34040000,93.281806056,130.27516162,74.7851282741,0.743,0.199,0.5335,0.011,0.192,0.203,0.0572020933977,0.011,0.192,0.203,0.0572020933977,0.011,0.192,0.203,0.0572020933977,0.011,0.192,0.203,0.0572020933977,0.011,0.192,0.203,0.0572020933977,0.011,0.192,0.203,0.0572020933977
34040000,94.7711341722,130.68890476,76.8122488785,0.732,0.28,0.48,0.012,0.268,0.28,0.0519047619048,0.012,0.268,0.28,0.0519047619048,0.012,0.268,0.28,0.0519047619048,0.012,0.268,0.28,0.0519047619048,0.012,0.268,0.28,0.0519047619048,0.012,0.268,0.28,0.0519047619048
34040000,95.5880721146,133.589510216,76.5873530639,0.7615,0.198,0.5465,0.025,0.198,0.223,0.126713598901,0.025,0.198,0.223,0.126713598901,0.025,0.198,0.223,0.126713598901,0.025,0.198,0.223,0.126713598901,0.025,0.198,0.223,0.126713598901,0.025,0.198,0.223,0.126713598901
34040000,95.5929879877,132.245268211,77.266847876,0.7515,0.203,0.5505,0.019,0.202,0.221,0.0925080128205,0.019,0.202,0.221,0.0925080128205,0.019,0.202,0.221,0.0925080128205,0.019,0.202,0.221,0.0925080128205,0.019,0.202,0.221,0.0925080128205,0.019,0.202,0.221,0.0925080128205
34040000,95.657995782,132.919759826,77.0271137601,0.732,0.2175,0.529,0.025,0.1935,0.2185,0.134734242727,0.025,0.1935,0.2185,0.134734242727,0.025,0.1935,0.2185,0.134734242727,0.025,0.1935,0.2185,0.134734242727,0.025,0.1935,0.2185,0.134734242727,0.025,0.1935,0.2185,0.134734242727
34040000,95.7374378619,134.166387714,76.522962936,0.7415,0.206,0.465,0.011,0.201,0.212,0.0548557692308,0.011,0.201,0.212,0.0548557692308,0.011,0.201,0.212,0.0548557692308,0.011,0.201,0.212,0.0548557692308,0.011,0.201,0.212,0.0548557692308,0.011,0.201,0.212,0.0548557692308
34040000,97.0536751744,135.87396242,77.6435315515,0.726,0.2315,0.5345,0.0085,0.2215,0.23,0.0407938076416,0.0085,0.2215,0.23,0.0407938076416,0.0085,0.2215,0.23,0.0407938076416,0.0085,0.2215,0.23,0.0407938076416,0.0085,0.2215,0.23,0.0407938076416,0.0085,0.2215,0.23,0.0407938076416
34040000,97.3035113046,136.731498344,77.5895177848,0.7485,0.2035,0.539,0.009,0.1905,0.1995,0.0470800395257,0.009,0.1865,0.1955,0.0489848014305,0.009,0.1865,0.1955,0.0489848014305,0.009,0.1865,0.1955,0.0489848014305,0.009,0.1865,0.1955,0.0489848014305,0.009,0.1865,0.1955,0.0489848014305
34040000,97.3201150836,136.092157987,77.9340936316,0.723,0.207,0.511,0.023,0.1975,0.2205,0.118309716599,0.023,0.1975,0.2205,0.118309716599,0.023,0.1975,0.2205,0.118309716599,0.0215,0.1975,0.219,0.108934716599,0.0215,0.1975,0.219,0.108934716599,0.0215,0.1975,0.219,0.108934716599
34040000,97.8819829619,137.393031536,78.1264586751,0.7895,0.205,0.5505,0.0295,0.197,0.2265,0.157246015089,0.0295,0.197,0.2265,0.157246015089,0.0295,0.197,0.2265,0.157246015089,0.0295,0.197,0.2265,0.157246015089,0.0295,0.197,0.2265,0.157246015089,0.0295,0.197,0.2265,0.157246015089
34040000,98.4081916006,138.531948407,78.3463131976,0.738,0.2055,0.5365,0.0125,0.2005,0.213,0.0638569699135,0.0125,0.2005,0.213,0.0638569699135,0.0125,0.2005,0.213,0.0638569699135,0.0125,0.2005,0.213,0.0638569699135,0.0125,0.2005,0.213,0.0638569699135,0.0125,0.2005,0.213,0.0638569699135
34040000,98.5839301951,136.475950398,79.6379200938,0.7545,0.325,0.5105,0.008,0.3205,0.3285,0.0261402923767,0.008,0.3195,0.3275,0.026332600069,0.008,0.3195,0.3275,0.026332600069,0.008,0.3195,0.3275,0.026332600069,0.008,0.3195,0.3275,0.026332600069,0.008,0.3195,0.3275,0.026332600069
34040000,98.6578853909,139.322428429,78.3256138718,0.7605,0.204,0.557,0.015,0.182,0.197,0.0848032538114,0.015,0.182,0.197,0.0848032538114,0.015,0.182,0.197,0.0848032538114,0.009,0.182,0.191,0.0490889680971,0.009,0.182,0.191,0.0490889680971,0.009,0.182,0.191,0.0490889680971
34040000,98.9840586594,137.755946082,79.5981149478,0.734,0.2325,0.518,0.012,0.223,0.235,0.0553032088292,0.012,0.223,0.235,0.0553032088292,0.012,0.223,0.235,0.0553032088292,0.012,0.223,0.235,0.0553032088292,0.012,0.223,0.235,0.0553032088292,0.012,0.223,0.235,0.0553032088292
34040000,99.1369550382,139.296097919,79.0573835976,0.7345,0.1935,0.5315,0.0125,0.1925,0.205,0.0651477146042,0.0125,0.1925,0.205,0.0651477146042,0.0125,0.1925,0.205,0.0651477146042,0.0125,0.1925,0.205,0.0651477146042,0.0125,0.1925,0.205,0.0651477146042,0.0125,0.1925,0.205,0.0651477146042
34040000,99.2104397203,139.587784889,79.0217671359,0.747,0.2025,0.542,0.013,0.201,0.214,0.064527972028,0.013,0.201,0.214,0.064527972028,0.013,0.201,0.214,0.064527972028,0.013,0.201,0.214,0.064527972028,0.013,0.201,0.214,0.064527972028,0.013,0.201,0.214,0.064527972028
34040000,99.439235831,139.714058717,79.3018243879,0.75,0.2605,0.515,0.0205,0.2555,0.276,0.0951704545455,0.019,0.2555,0.2745,0.0866477272727,0.019,0.2555,0.2745,0.0866477272727,0.019,0.2555,0.2745,0.0866477272727,0.019,0.2555,0.2745,0.0866477272727,0.019,0.2555,0.2745,0.0866477272727
34040000,99.5738201965,140.324985168,79.1982377109,0.746,0.205,0.5415,0.0135,0.199,0.2125,0.0674877568084,0.0135,0.199,0.2125,0.0674877568084,0.0135,0.199,0.2125,0.0674877568084,0.0135,0.199,0.2125,0.0674877568084,0.0135,0.199,0.2125,0.0674877568084,0.0135,0.199,0.2125,0.0674877568084
34040000,100.774073508,141.375085787,80.4735673678,0.7255,0.201,0.542,0.022,0.189,0.211,0.118025362319,0.022,0.189,0.211,0.118025362319,0.022,0.189,0.211,0.118025362319,0.022,0.189,0.211,0.118025362319,0.022,0.189,0.211,0.118025362319,0.022,0.189,0.211,0.118025362319
34120000,97.2419351501,130.955431977,80.3851867367,0.7835,0.2055,0.5815,0.012,0.203,0.215,0.0602884615385,0.012,0.203,0.215,0.0602884615385,0.012,0.199,0.211,0.0610576923077,0.012,0.199,0.211,0.0610576923077,0.012,0.199,0.211,0.0610576923077,0.012,0.199,0.211,0.0610576923077
34120000,98.3322838682,137.763671013,78.6165902958,0.7555,0.211,0.559,0.017,0.19,0.207,0.0875080128205,0.017,0.19,0.207,0.0875080128205,0.017,0.19,0.207,0.0875080128205,0.017,0.19,0.207,0.0875080128205,0.017,0.19,0.207,0.0875080128205,0.017,0.19,0.207,0.0875080128205
34120000,98.970054845,133.187731233,81.861216651,0.763,0.209,0.559,0.0095,0.2025,0.212,0.0467307692308,0.0095,0.2025,0.212,0.0467307692308,0.0095,0.2025,0.212,0.0467307692308,0.0095,0.2025,0.212,0.0467307692308,0.0095,0.2025,0.212,0.0467307692308,0.0095,0.2025,0.212,0.0467307692308
34120000,99.1928201297,140.918391915,78.3300342371,0.7815,0.202,0.5805,0.0165,0.1955,0.212,0.0856865055235,0.0165,0.1955,0.212,0.0856865055235,0.0165,0.1955,0.212,0.0856865055235,0.0165,0.1955,0.212,0.0856865055235,0.0165,0.1955,0.212,0.0856865055235,0.0165,0.1955,0.212,0.0856865055235
34120000,99.3700274517,133.527313169,82.2913845931,0.7845,0.2,0.5805,0.019,0.1975,0.2165,0.0955583003953,0.019,0.1975,0.2165,0.0955583003953,0.019,0.1975,0.2165,0.0955583003953,0.019,0.1975,0.2165,0.0955583003953,0.019,0.1975,0.2165,0.0955583003953,0.019,0.1975,0.2165,0.0955583003953
