ID,mbp,sbp,dbp,cp,sut,dt,dt10,st10,st10_p_dt10,st10_d_dt10,dt25,st25,st25_p_dt25,st25_d_dt25,dt33,st33,st33_p_dt33,st33_d_dt33,dt50,st50,st50_p_dt50,st50_d_dt50,dt66,st66,st66_p_dt66,st66_d_dt66,dt75,st75,st75_p_dt75,st75_d_dt75
34040000,92.6644904807,123.928518848,77.0324762968,0.6585,0.246,0.448,0.024,0.238,0.262,0.116256011761,0.024,0.238,0.262,0.116256011761,0.024,0.238,0.262,0.116256011761,0.024,0.238,0.262,0.116256011761,0.024,0.238,0.262,0.116256011761,0.024,0.238,0.262,0.116256011761
34040000,93.0096610209,126.938184573,76.0453992451,0.736,0.352,0.544,0.008,0.296,0.304,0.027027027027,0.008,0.296,0.304,0.027027027027,0.008,0.296,0.304,0.027027027027,0.008,0.296,0.304,0.027027027027,0.008,0.296,0.304,0.027027027027,0.008,0.296,0.304,0.027027027027
34040000,94.7906404914,132.384785968,75.993567753,0.7565,0.2185,0.5485,0.01,0.209,0.219,0.0515521978022,0.01,0.209,0.219,0.0515521978022,0.01,0.209,0.219,0.0515521978022,0.01,0.209,0.219,0.0515521978022,0.01,0.2085,0.2185,0.051588492808,0.01,0.2085,0.2185,0.051588492808
34040000,95.8986879529,133.845609311,76.9252272741,0.75,0.2145,0.548,0.0125,0.2035,0.216,0.0626037549407,0.0125,0.2035,0.216,0.0626037549407,0.0125,0.2035,0.216,0.0626037549407,0.0125,0.2035,0.216,0.0626037549407,0.0125,0.2035,0.216,0.0626037549407,0.0125,0.2035,0.216,0.0626037549407
34040000,96.053854344,134.04690548,77.0573287759,0.7545,0.2345,0.525,0.025,0.2335,0.2585,0.101450858924,0.025,0.2335,0.2585,0.101450858924,0.025,0.2335,0.2585,0.101450858924,0.025,0.2335,0.2585,0.101450858924,0.025,0.2335,0.2585,0.101450858924,0.025,0.2335,0.2585,0.101450858924
34040000,96.1977503003,134.910708663,76.841271119,0.7565,0.2205,0.5465,0.025,0.2165,0.2415,0.121749194847,0.025,0.2165,0.2415,0.121749194847,0.025,0.2165,0.2415,0.121749194847,0.025,0.2165,0.2415,0.121749194847,0.025,0.2165,0.2415,0.121749194847,0.025,0.2165,0.2415,0.121749194847
34040000,96.2487239449,135.252881291,76.746645272,0.759,0.199,0.5495,0.0175,0.199,0.2165,0.0880952380952,0.0175,0.199,0.2165,0.0880952380952,0.0175,0.199,0.2165,0.0880952380952,0.0175,0.199,0.2165,0.0880952380952,0.0175,0.199,0.2165,0.0880952380952,0.0175,0.199,0.2165,0.0880952380952
34040000,97.1593572129,136.182536789,77.6477674249,0.755,0.1975,0.552,0.0085,0.193,0.2015,0.0439747073579,0.0085,0.193,0.2015,0.0439747073579,0.0085,0.193,0.2015,0.0439747073579,0.0085,0.193,0.2015,0.0439747073579,0.0085,0.193,0.2015,0.0439747073579,0.0085,0.193,0.2015,0.0439747073579
34040000,97.2797306452,136.60685114,77.6161703975,0.763,0.2,0.5,0.0175,0.192,0.2095,0.0928800828801,0.0175,0.192,0.2095,0.0928800828801,0.0175,0.191,0.2085,0.0937496480975,0.0175,0.191,0.2085,0.0937496480975,0.0175,0.191,0.2085,0.0937496480975,0.0175,0.191,0.2085,0.0937496480975
34040000,98.5439676266,138.1984558,78.7167235401,0.73,0.1935,0.5295,0.0145,0.189,0.2035,0.0761684149184,0.0145,0.189,0.2035,0.0761684149184,0.0145,0.189,0.2035,0.0761684149184,0.0145,0.189,0.2035,0.0761684149184,0.0145,0.189,0.2035,0.0761684149184,0.0145,0.189,0.2035,0.0761684149184
34040000,98.6268336561,138.564277093,78.6581119379,0.753,0.3135,0.5355,0.0085,0.3085,0.317,0.0327672955975,0.0085,0.3085,0.317,0.0327672955975,0.0085,0.3085,0.317,0.0327672955975,0.0085,0.3085,0.317,0.0327672955975,0.0085,0.308,0.3165,0.0329937448728,0.0085,0.308,0.3165,0.0329937448728
34040000,98.8026974155,138.705889503,78.8511013718,0.7485,0.2155,0.537,0.03,0.215,0.245,0.148201566952,0.03,0.215,0.245,0.148201566952,0.03,0.215,0.245,0.148201566952,0.03,0.215,0.245,0.148201566952,0.03,0.215,0.245,0.148201566952,0.03,0.215,0.245,0.148201566952
